     time (s)       traj1:dt1e-7     traj2:dt1e-7     traj3:dt1e-8    traj4:dt1e-8
   8.5740000e-03   8.8384992e+00   1.4419162e+01   1.0411950e+01   8.6826923e+00
   8.5760000e-03   8.8384992e+00   1.4419162e+01   1.0411950e+01   9.6474359e+00
   8.5780000e-03   8.8384992e+00   1.4419162e+01   1.0411950e+01   9.6474359e+00
   8.5800000e-03   7.8564437e+00   1.4419162e+01   1.0411950e+01   9.6474359e+00
   8.5820000e-03   7.8564437e+00   1.4419162e+01   1.0411950e+01   9.6474359e+00
   8.5840000e-03   7.8564437e+00   1.4419162e+01   1.0411950e+01   1.0612179e+01
   8.5860000e-03   7.8564437e+00   1.4419162e+01   1.0411950e+01   1.0612179e+01
   8.5880000e-03   7.8564437e+00   1.4419162e+01   1.0411950e+01   1.1576923e+01
   8.5900000e-03   8.8384992e+00   1.4419162e+01   1.0411950e+01   1.1576923e+01
   8.5920000e-03   7.8564437e+00   1.4419162e+01   1.0411950e+01   1.1576923e+01
   8.5940000e-03   7.8564437e+00   1.4419162e+01   1.1358491e+01   1.1576923e+01
   8.5960000e-03   8.8384992e+00   1.4419162e+01   1.2305031e+01   1.0612179e+01
   8.5980000e-03   8.8384992e+00   1.4419162e+01   1.2305031e+01   1.0612179e+01
   8.6000000e-03   8.8384992e+00   1.4419162e+01   1.0411950e+01   1.0612179e+01
   8.6020000e-03   8.8384992e+00   1.4419162e+01   1.0411950e+01   1.0612179e+01
   8.6040000e-03   8.8384992e+00   1.3517964e+01   9.4654088e+00   1.0612179e+01
   8.6060000e-03   8.8384992e+00   1.3517964e+01   9.4654088e+00   1.0612179e+01
   8.6080000e-03   8.8384992e+00   1.3517964e+01   9.4654088e+00   9.6474359e+00
   8.6100000e-03   8.8384992e+00   1.3517964e+01   9.4654088e+00   9.6474359e+00
   8.6120000e-03   9.8205546e+00   1.3517964e+01   1.0411950e+01   9.6474359e+00
   8.6140000e-03   9.8205546e+00   1.3517964e+01   1.0411950e+01   9.6474359e+00
   8.6160000e-03   1.0802610e+01   1.3517964e+01   1.1358491e+01   9.6474359e+00
   8.6180000e-03   1.0802610e+01   1.3517964e+01   9.4654088e+00   9.6474359e+00
   8.6200000e-03   1.0802610e+01   1.4419162e+01   9.4654088e+00   9.6474359e+00
   8.6220000e-03   1.0802610e+01   1.4419162e+01   9.4654088e+00   9.6474359e+00
   8.6240000e-03   1.1784666e+01   1.4419162e+01   9.4654088e+00   9.6474359e+00
   8.6260000e-03   1.2766721e+01   1.4419162e+01   9.4654088e+00   9.6474359e+00
   8.6280000e-03   1.2766721e+01   1.4419162e+01   9.4654088e+00   9.6474359e+00
   8.6300000e-03   1.2766721e+01   1.4419162e+01   9.4654088e+00   9.6474359e+00
   8.6320000e-03   1.2766721e+01   1.4419162e+01   9.4654088e+00   9.6474359e+00
   8.6340000e-03   1.2766721e+01   1.3517964e+01   9.4654088e+00   9.6474359e+00
   8.6360000e-03   1.2766721e+01   1.3517964e+01   9.4654088e+00   1.1576923e+01
   8.6380000e-03   1.2766721e+01   1.3517964e+01   9.4654088e+00   9.6474359e+00
   8.6400000e-03   1.2766721e+01   1.3517964e+01   9.4654088e+00   9.6474359e+00
   8.6420000e-03   1.2766721e+01   1.2616766e+01   9.4654088e+00   1.0612179e+01
   8.6440000e-03   1.2766721e+01   1.3517964e+01   9.4654088e+00   1.0612179e+01
   8.6460000e-03   1.1784666e+01   1.3517964e+01   9.4654088e+00   1.0612179e+01
   8.6480000e-03   1.0802610e+01   1.3517964e+01   9.4654088e+00   1.0612179e+01
   8.6500000e-03   1.0802610e+01   1.3517964e+01   9.4654088e+00   1.0612179e+01
   8.6520000e-03   1.0802610e+01   1.3517964e+01   9.4654088e+00   1.0612179e+01
   8.6540000e-03   1.0802610e+01   1.3517964e+01   1.0411950e+01   1.0612179e+01
   8.6560000e-03   1.0802610e+01   1.4419162e+01   9.4654088e+00   1.0612179e+01
   8.6580000e-03   1.0802610e+01   1.4419162e+01   9.4654088e+00   1.0612179e+01
   8.6600000e-03   1.0802610e+01   1.4419162e+01   9.4654088e+00   1.0612179e+01
   8.6620000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.0612179e+01
   8.6640000e-03   9.8205546e+00   1.5320359e+01   1.0411950e+01   1.0612179e+01
   8.6660000e-03   9.8205546e+00   1.5320359e+01   1.0411950e+01   1.0612179e+01
   8.6680000e-03   1.0802610e+01   1.5320359e+01   9.4654088e+00   1.0612179e+01
   8.6700000e-03   1.0802610e+01   1.5320359e+01   9.4654088e+00   1.0612179e+01
   8.6720000e-03   1.0802610e+01   1.5320359e+01   9.4654088e+00   1.0612179e+01
   8.6740000e-03   1.0802610e+01   1.5320359e+01   9.4654088e+00   1.1576923e+01
   8.6760000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.2541667e+01
   8.6780000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.2541667e+01
   8.6800000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.2541667e+01
   8.6820000e-03   9.8205546e+00   1.4419162e+01   1.0411950e+01   1.2541667e+01
   8.6840000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.2541667e+01
   8.6860000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.2541667e+01
   8.6880000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.2541667e+01
   8.6900000e-03   1.0802610e+01   1.4419162e+01   1.1358491e+01   1.2541667e+01
   8.6920000e-03   1.0802610e+01   1.4419162e+01   1.1358491e+01   1.2541667e+01
   8.6940000e-03   1.0802610e+01   1.4419162e+01   1.1358491e+01   1.2541667e+01
   8.6960000e-03   1.0802610e+01   1.3517964e+01   1.1358491e+01   1.2541667e+01
   8.6980000e-03   1.0802610e+01   1.3517964e+01   1.1358491e+01   1.1576923e+01
   8.7000000e-03   9.8205546e+00   1.4419162e+01   1.1358491e+01   1.1576923e+01
   8.7020000e-03   1.0802610e+01   1.3517964e+01   1.1358491e+01   1.1576923e+01
   8.7040000e-03   1.0802610e+01   1.3517964e+01   1.0411950e+01   1.1576923e+01
   8.7060000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.1576923e+01
   8.7080000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.1576923e+01
   8.7100000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.1576923e+01
   8.7120000e-03   1.0802610e+01   1.3517964e+01   1.0411950e+01   1.1576923e+01
   8.7140000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.1576923e+01
   8.7160000e-03   1.0802610e+01   1.2616766e+01   1.1358491e+01   1.1576923e+01
   8.7180000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.0612179e+01
   8.7200000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.0612179e+01
   8.7220000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.0612179e+01
   8.7240000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.0612179e+01
   8.7260000e-03   1.1784666e+01   1.2616766e+01   1.0411950e+01   1.0612179e+01
   8.7280000e-03   1.1784666e+01   1.4419162e+01   1.1358491e+01   1.0612179e+01
   8.7300000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.0612179e+01
   8.7320000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.0612179e+01
   8.7340000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.0612179e+01
   8.7360000e-03   1.0802610e+01   1.4419162e+01   1.1358491e+01   1.1576923e+01
   8.7380000e-03   1.0802610e+01   1.4419162e+01   1.1358491e+01   1.1576923e+01
   8.7400000e-03   1.0802610e+01   1.4419162e+01   1.1358491e+01   1.1576923e+01
   8.7420000e-03   1.0802610e+01   1.4419162e+01   1.1358491e+01   1.1576923e+01
   8.7440000e-03   1.0802610e+01   1.4419162e+01   1.1358491e+01   1.1576923e+01
   8.7460000e-03   1.0802610e+01   1.5320359e+01   1.0411950e+01   1.0612179e+01
   8.7480000e-03   1.0802610e+01   1.5320359e+01   1.0411950e+01   1.0612179e+01
   8.7500000e-03   1.0802610e+01   1.5320359e+01   1.0411950e+01   1.1576923e+01
   8.7520000e-03   1.0802610e+01   1.5320359e+01   1.0411950e+01   1.1576923e+01
   8.7540000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.1576923e+01
   8.7560000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.1576923e+01
   8.7580000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.1576923e+01
   8.7600000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.0612179e+01
   8.7620000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.0612179e+01
   8.7640000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.0612179e+01
   8.7660000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.1576923e+01
   8.7680000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.1576923e+01
   8.7700000e-03   1.0802610e+01   1.4419162e+01   1.0411950e+01   1.1576923e+01
   8.7720000e-03   1.0802610e+01   1.4419162e+01   1.1358491e+01   1.1576923e+01
   8.7740000e-03   9.8205546e+00   1.4419162e+01   1.1358491e+01   1.1576923e+01
   8.7760000e-03   9.8205546e+00   1.4419162e+01   1.1358491e+01   1.1576923e+01
   8.7780000e-03   9.8205546e+00   1.4419162e+01   1.1358491e+01   1.1576923e+01
   8.7800000e-03   9.8205546e+00   1.3517964e+01   1.1358491e+01   1.2541667e+01
   8.7820000e-03   9.8205546e+00   1.3517964e+01   1.1358491e+01   1.1576923e+01
   8.7840000e-03   9.8205546e+00   1.3517964e+01   1.1358491e+01   1.1576923e+01
   8.7860000e-03   9.8205546e+00   1.3517964e+01   1.1358491e+01   1.1576923e+01
   8.7880000e-03   9.8205546e+00   1.3517964e+01   1.1358491e+01   1.1576923e+01
   8.7900000e-03   9.8205546e+00   1.3517964e+01   1.1358491e+01   1.2541667e+01
   8.7920000e-03   9.8205546e+00   1.3517964e+01   1.1358491e+01   1.2541667e+01
   8.7940000e-03   9.8205546e+00   1.3517964e+01   1.1358491e+01   1.2541667e+01
   8.7960000e-03   9.8205546e+00   1.3517964e+01   1.0411950e+01   1.2541667e+01
   8.7980000e-03   9.8205546e+00   1.3517964e+01   1.0411950e+01   1.2541667e+01
   8.8000000e-03   1.1784666e+01   1.3517964e+01   1.0411950e+01   1.2541667e+01
   8.8020000e-03   1.1784666e+01   1.3517964e+01   1.0411950e+01   1.2541667e+01
   8.8040000e-03   1.0802610e+01   1.3517964e+01   1.0411950e+01   1.2541667e+01
   8.8060000e-03   1.0802610e+01   1.3517964e+01   1.0411950e+01   1.2541667e+01
   8.8080000e-03   1.0802610e+01   1.3517964e+01   1.0411950e+01   1.2541667e+01
   8.8100000e-03   1.0802610e+01   1.3517964e+01   1.0411950e+01   1.2541667e+01
   8.8120000e-03   1.0802610e+01   1.3517964e+01   1.0411950e+01   1.2541667e+01
   8.8140000e-03   1.0802610e+01   1.3517964e+01   1.0411950e+01   1.2541667e+01
   8.8160000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.8180000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.8200000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.8220000e-03   1.0802610e+01   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.8240000e-03   1.0802610e+01   1.1715569e+01   1.0411950e+01   1.2541667e+01
   8.8260000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8280000e-03   9.8205546e+00   1.1715569e+01   1.0411950e+01   1.2541667e+01
   8.8300000e-03   9.8205546e+00   1.1715569e+01   1.0411950e+01   1.2541667e+01
   8.8320000e-03   9.8205546e+00   1.1715569e+01   1.0411950e+01   1.2541667e+01
   8.8340000e-03   9.8205546e+00   1.1715569e+01   1.0411950e+01   1.2541667e+01
   8.8360000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8380000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8400000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8420000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8440000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8460000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8480000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8500000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8520000e-03   9.8205546e+00   1.1715569e+01   1.2305031e+01   1.2541667e+01
   8.8540000e-03   9.8205546e+00   1.1715569e+01   1.2305031e+01   1.2541667e+01
   8.8560000e-03   9.8205546e+00   1.1715569e+01   1.2305031e+01   1.2541667e+01
   8.8580000e-03   9.8205546e+00   1.1715569e+01   1.2305031e+01   1.2541667e+01
   8.8600000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8620000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8640000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8660000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.2541667e+01
   8.8680000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.1576923e+01
   8.8700000e-03   9.8205546e+00   1.1715569e+01   1.1358491e+01   1.1576923e+01
   8.8720000e-03   8.8384992e+00   1.2616766e+01   1.1358491e+01   1.2541667e+01
   8.8740000e-03   8.8384992e+00   1.2616766e+01   1.1358491e+01   1.2541667e+01
   8.8760000e-03   8.8384992e+00   1.2616766e+01   1.1358491e+01   1.2541667e+01
   8.8780000e-03   8.8384992e+00   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.8800000e-03   8.8384992e+00   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.8820000e-03   7.8564437e+00   1.2616766e+01   1.0411950e+01   1.3506410e+01
   8.8840000e-03   7.8564437e+00   1.2616766e+01   9.4654088e+00   1.3506410e+01
   8.8860000e-03   7.8564437e+00   1.2616766e+01   9.4654088e+00   1.3506410e+01
   8.8880000e-03   8.8384992e+00   1.2616766e+01   9.4654088e+00   1.3506410e+01
   8.8900000e-03   8.8384992e+00   1.2616766e+01   9.4654088e+00   1.3506410e+01
   8.8920000e-03   7.8564437e+00   1.2616766e+01   9.4654088e+00   1.3506410e+01
   8.8940000e-03   7.8564437e+00   1.2616766e+01   9.4654088e+00   1.3506410e+01
   8.8960000e-03   7.8564437e+00   1.2616766e+01   1.0411950e+01   1.3506410e+01
   8.8980000e-03   7.8564437e+00   1.2616766e+01   1.0411950e+01   1.3506410e+01
   8.9000000e-03   7.8564437e+00   1.2616766e+01   1.0411950e+01   1.3506410e+01
   8.9020000e-03   6.8743883e+00   1.2616766e+01   1.0411950e+01   1.3506410e+01
   8.9040000e-03   6.8743883e+00   1.2616766e+01   1.0411950e+01   1.3506410e+01
   8.9060000e-03   6.8743883e+00   1.2616766e+01   1.0411950e+01   1.3506410e+01
   8.9080000e-03   6.8743883e+00   1.2616766e+01   1.0411950e+01   1.3506410e+01
   8.9100000e-03   6.8743883e+00   1.2616766e+01   1.0411950e+01   1.3506410e+01
   8.9120000e-03   5.8923328e+00   1.2616766e+01   1.0411950e+01   1.3506410e+01
   8.9140000e-03   5.8923328e+00   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.9160000e-03   5.8923328e+00   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.9180000e-03   5.8923328e+00   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.9200000e-03   5.8923328e+00   1.2616766e+01   1.0411950e+01   1.1576923e+01
   8.9220000e-03   5.8923328e+00   1.2616766e+01   1.0411950e+01   1.1576923e+01
   8.9240000e-03   5.8923328e+00   1.2616766e+01   1.0411950e+01   1.1576923e+01
   8.9260000e-03   5.8923328e+00   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.9280000e-03   5.8923328e+00   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.9300000e-03   5.8923328e+00   1.2616766e+01   1.0411950e+01   1.2541667e+01
   8.9320000e-03   5.8923328e+00   1.1715569e+01   1.0411950e+01   1.2541667e+01
   8.9340000e-03   6.8743883e+00   1.1715569e+01   1.0411950e+01   1.1576923e+01
   8.9360000e-03   7.8564437e+00   1.1715569e+01   1.0411950e+01   1.1576923e+01
   8.9380000e-03   7.8564437e+00   1.1715569e+01   1.0411950e+01   1.1576923e+01
   8.9400000e-03   7.8564437e+00   1.1715569e+01   1.0411950e+01   1.1576923e+01
   8.9420000e-03   7.8564437e+00   1.1715569e+01   1.0411950e+01   1.1576923e+01
   8.9440000e-03   7.8564437e+00   1.1715569e+01   1.0411950e+01   1.1576923e+01
   8.9460000e-03   7.8564437e+00   1.1715569e+01   1.0411950e+01   1.1576923e+01
   8.9480000e-03   7.8564437e+00   1.1715569e+01   1.0411950e+01   1.1576923e+01
   8.9500000e-03   7.8564437e+00   1.1715569e+01   1.0411950e+01   1.1576923e+01
   8.9520000e-03   7.8564437e+00   1.0814371e+01   1.0411950e+01   1.0612179e+01
   8.9540000e-03   7.8564437e+00   1.0814371e+01   1.0411950e+01   1.0612179e+01
   8.9560000e-03   7.8564437e+00   1.0814371e+01   1.0411950e+01   1.0612179e+01
   8.9580000e-03   8.8384992e+00   1.0814371e+01   1.0411950e+01   1.1576923e+01
   8.9600000e-03   9.8205546e+00   1.0814371e+01   1.0411950e+01   1.1576923e+01
   8.9620000e-03   9.8205546e+00   1.0814371e+01   1.0411950e+01   1.1576923e+01
   8.9640000e-03   9.8205546e+00   1.0814371e+01   1.0411950e+01   1.1576923e+01
   8.9660000e-03   9.8205546e+00   1.0814371e+01   1.0411950e+01   1.1576923e+01
   8.9680000e-03   9.8205546e+00   1.0814371e+01   1.0411950e+01   1.1576923e+01
   8.9700000e-03   8.8384992e+00   1.0814371e+01   9.4654088e+00   1.1576923e+01
   8.9720000e-03   8.8384992e+00   1.0814371e+01   9.4654088e+00   1.1576923e+01
   8.9740000e-03   7.8564437e+00   1.0814371e+01   9.4654088e+00   1.1576923e+01
   8.9760000e-03   7.8564437e+00   1.0814371e+01   9.4654088e+00   1.1576923e+01
   8.9780000e-03   7.8564437e+00   1.0814371e+01   9.4654088e+00   1.1576923e+01
   8.9800000e-03   7.8564437e+00   1.0814371e+01   9.4654088e+00   1.1576923e+01
   8.9820000e-03   7.8564437e+00   1.0814371e+01   9.4654088e+00   1.1576923e+01
   8.9840000e-03   7.8564437e+00   1.0814371e+01   9.4654088e+00   1.1576923e+01
   8.9860000e-03   7.8564437e+00   9.9131737e+00   9.4654088e+00   1.0612179e+01
   8.9880000e-03   7.8564437e+00   9.9131737e+00   9.4654088e+00   1.0612179e+01
   8.9900000e-03   7.8564437e+00   9.9131737e+00   9.4654088e+00   1.0612179e+01
   8.9920000e-03   8.8384992e+00   9.9131737e+00   1.0411950e+01   1.0612179e+01
   8.9940000e-03   8.8384992e+00   9.9131737e+00   1.0411950e+01   1.0612179e+01
   8.9960000e-03   8.8384992e+00   9.9131737e+00   1.0411950e+01   1.0612179e+01
   8.9980000e-03   8.8384992e+00   1.0814371e+01   1.1358491e+01   1.0612179e+01
   9.0000000e-03   9.8205546e+00   1.0814371e+01   1.1358491e+01   1.0612179e+01
   9.0020000e-03   9.8205546e+00   1.0814371e+01   1.1358491e+01   1.0612179e+01
   9.0040000e-03   9.8205546e+00   1.0814371e+01   1.0411950e+01   1.0612179e+01
   9.0060000e-03   1.0802610e+01   1.0814371e+01   1.0411950e+01   1.0612179e+01
   9.0080000e-03   1.0802610e+01   9.9131737e+00   1.0411950e+01   1.0612179e+01
   9.0100000e-03   1.0802610e+01   9.9131737e+00   1.1358491e+01   1.0612179e+01
   9.0120000e-03   1.0802610e+01   9.0119760e+00   1.2305031e+01   1.0612179e+01
   9.0140000e-03   1.0802610e+01   9.0119760e+00   1.2305031e+01   1.0612179e+01
   9.0160000e-03   9.8205546e+00   9.0119760e+00   1.2305031e+01   9.6474359e+00
   9.0180000e-03   9.8205546e+00   9.0119760e+00   1.2305031e+01   9.6474359e+00
   9.0200000e-03   8.8384992e+00   9.9131737e+00   1.3251572e+01   9.6474359e+00
   9.0220000e-03   7.8564437e+00   9.0119760e+00   1.2305031e+01   9.6474359e+00
   9.0240000e-03   7.8564437e+00   9.0119760e+00   1.2305031e+01   9.6474359e+00
   9.0260000e-03   5.8923328e+00   9.0119760e+00   1.2305031e+01   9.6474359e+00
   9.0280000e-03   5.8923328e+00   9.0119760e+00   1.2305031e+01   9.6474359e+00
   9.0300000e-03   5.8923328e+00   9.0119760e+00   1.2305031e+01   9.6474359e+00
   9.0320000e-03   5.8923328e+00   9.0119760e+00   1.2305031e+01   1.0612179e+01
   9.0340000e-03   5.8923328e+00   9.0119760e+00   1.2305031e+01   9.6474359e+00
   9.0360000e-03   5.8923328e+00   9.0119760e+00   1.2305031e+01   9.6474359e+00
   9.0380000e-03   5.8923328e+00   9.0119760e+00   1.2305031e+01   9.6474359e+00
   9.0400000e-03   5.8923328e+00   9.0119760e+00   1.1358491e+01   9.6474359e+00
   9.0420000e-03   5.8923328e+00   9.0119760e+00   1.1358491e+01   9.6474359e+00
   9.0440000e-03   5.8923328e+00   9.0119760e+00   1.1358491e+01   9.6474359e+00
   9.0460000e-03   5.8923328e+00   9.0119760e+00   1.1358491e+01   9.6474359e+00
   9.0480000e-03   5.8923328e+00   9.0119760e+00   1.1358491e+01   1.0612179e+01
   9.0500000e-03   6.8743883e+00   9.0119760e+00   1.1358491e+01   1.0612179e+01
   9.0520000e-03   6.8743883e+00   9.0119760e+00   1.1358491e+01   1.0612179e+01
   9.0540000e-03   6.8743883e+00   9.0119760e+00   1.1358491e+01   1.0612179e+01
   9.0560000e-03   6.8743883e+00   9.0119760e+00   1.1358491e+01   9.6474359e+00
   9.0580000e-03   6.8743883e+00   9.0119760e+00   1.1358491e+01   9.6474359e+00
   9.0600000e-03   8.8384992e+00   9.0119760e+00   1.1358491e+01   9.6474359e+00
   9.0620000e-03   8.8384992e+00   9.0119760e+00   1.1358491e+01   9.6474359e+00
   9.0640000e-03   8.8384992e+00   9.0119760e+00   1.1358491e+01   9.6474359e+00
   9.0660000e-03   8.8384992e+00   9.0119760e+00   1.1358491e+01   9.6474359e+00
   9.0680000e-03   8.8384992e+00   9.0119760e+00   1.1358491e+01   9.6474359e+00
   9.0700000e-03   8.8384992e+00   9.9131737e+00   1.1358491e+01   9.6474359e+00
   9.0720000e-03   8.8384992e+00   9.9131737e+00   1.1358491e+01   9.6474359e+00
   9.0740000e-03   8.8384992e+00   9.0119760e+00   1.1358491e+01   8.6826923e+00
   9.0760000e-03   8.8384992e+00   9.0119760e+00   1.1358491e+01   8.6826923e+00
   9.0780000e-03   8.8384992e+00   9.0119760e+00   1.1358491e+01   8.6826923e+00
